# PHA DATA for PSI muX-2019-Nov created by Akira Sato
# Date: 2020-12-23 12:45:40
# Root file: ./data/his28188.root
# Energy cut range (ns): 130.0 - 141.0
# PHA data format: binID, energy(keV) at the bin center, content
1, -996, 1
2, -988, 4
3, -980, 0
4, -972, 0
5, -964, 1
6, -956, 0
7, -948, 0
8, -940, 1
9, -932, 2
10, -924, 1
11, -916, 0
12, -908, 1
13, -900, 0
14, -892, 0
15, -884, 0
16, -876, 2
17, -868, 0
18, -860, 0
19, -852, 1
20, -844, 2
21, -836, 1
22, -828, 1
23, -820, 0
24, -812, 1
25, -804, 2
26, -796, 0
27, -788, 1
28, -780, 0
29, -772, 2
30, -764, 4
31, -756, 0
32, -748, 2
33, -740, 1
34, -732, 0
35, -724, 2
36, -716, 4
37, -708, 2
38, -700, 1
39, -692, 1
40, -684, 0
41, -676, 0
42, -668, 2
43, -660, 2
44, -652, 0
45, -644, 1
46, -636, 1
47, -628, 0
48, -620, 0
49, -612, 1
50, -604, 0
51, -596, 3
52, -588, 1
53, -580, 1
54, -572, 0
55, -564, 0
56, -556, 3
57, -548, 2
58, -540, 2
59, -532, 2
60, -524, 0
61, -516, 1
62, -508, 0
63, -500, 1
64, -492, 3
65, -484, 0
66, -476, 0
67, -468, 2
68, -460, 2
69, -452, 3
70, -444, 0
71, -436, 0
72, -428, 1
73, -420, 2
74, -412, 2
75, -404, 0
76, -396, 1
77, -388, 0
78, -380, 0
79, -372, 1
80, -364, 2
81, -356, 0
82, -348, 2
83, -340, 2
84, -332, 0
85, -324, 2
86, -316, 0
87, -308, 0
88, -300, 1
89, -292, 0
90, -284, 1
91, -276, 0
92, -268, 1
93, -260, 0
94, -252, 3
95, -244, 3
96, -236, 0
97, -228, 0
98, -220, 2
99, -212, 0
100, -204, 0
101, -196, 1
102, -188, 2
103, -180, 3
104, -172, 0
105, -164, 0
106, -156, 1
107, -148, 1
108, -140, 2
109, -132, 0
110, -124, 2
111, -116, 2
112, -108, 1
113, -100, 2
114, -92, 1
115, -84, 2
116, -76, 3
117, -68, 4
118, -60, 1
119, -52, 0
120, -44, 0
121, -36, 0
122, -28, 2
123, -20, 1
124, -12, 5
125, -4, 1
126, 4, 0
127, 12, 8
128, 20, 41
129, 28, 163
130, 36, 374
131, 44, 513
132, 52, 665
133, 60, 711
134, 68, 643
135, 76, 578
136, 84, 503
137, 92, 441
138, 100, 373
139, 108, 290
140, 116, 282
141, 124, 200
142, 132, 205
143, 140, 149
144, 148, 96
145, 156, 75
146, 164, 65
147, 172, 47
148, 180, 38
149, 188, 29
150, 196, 33
151, 204, 28
152, 212, 21
153, 220, 28
154, 228, 16
155, 236, 32
156, 244, 28
157, 252, 18
158, 260, 26
159, 268, 16
160, 276, 20
161, 284, 9
162, 292, 17
163, 300, 17
164, 308, 18
165, 316, 11
166, 324, 14
167, 332, 20
168, 340, 8
169, 348, 10
170, 356, 10
171, 364, 8
172, 372, 10
173, 380, 10
174, 388, 11
175, 396, 10
176, 404, 10
177, 412, 12
178, 420, 7
179, 428, 11
180, 436, 7
181, 444, 11
182, 452, 16
183, 460, 7
184, 468, 7
185, 476, 5
186, 484, 7
187, 492, 8
188, 500, 7
189, 508, 5
190, 516, 5
191, 524, 3
192, 532, 4
193, 540, 5
194, 548, 10
195, 556, 9
196, 564, 8
197, 572, 5
198, 580, 4
199, 588, 7
200, 596, 7
201, 604, 6
202, 612, 3
203, 620, 4
204, 628, 6
205, 636, 3
206, 644, 4
207, 652, 4
208, 660, 4
209, 668, 2
210, 676, 3
211, 684, 0
212, 692, 3
213, 700, 3
214, 708, 5
215, 716, 4
216, 724, 4
217, 732, 2
218, 740, 1
219, 748, 4
220, 756, 5
221, 764, 2
222, 772, 2
223, 780, 5
224, 788, 3
225, 796, 3
226, 804, 8
227, 812, 4
228, 820, 5
229, 828, 6
230, 836, 4
231, 844, 2
232, 852, 1
233, 860, 1
234, 868, 4
235, 876, 1
236, 884, 3
237, 892, 2
238, 900, 2
239, 908, 3
240, 916, 3
241, 924, 3
242, 932, 3
243, 940, 2
244, 948, 4
245, 956, 2
246, 964, 0
247, 972, 3
248, 980, 4
249, 988, 2
250, 996, 3
251, 1004, 2
252, 1012, 2
253, 1020, 3
254, 1028, 3
255, 1036, 3
256, 1044, 2
257, 1052, 5
258, 1060, 3
259, 1068, 1
260, 1076, 1
261, 1084, 1
262, 1092, 3
263, 1100, 4
264, 1108, 4
265, 1116, 3
266, 1124, 1
267, 1132, 0
268, 1140, 0
269, 1148, 1
270, 1156, 0
271, 1164, 1
272, 1172, 2
273, 1180, 4
274, 1188, 0
275, 1196, 0
276, 1204, 1
277, 1212, 2
278, 1220, 0
279, 1228, 0
280, 1236, 2
281, 1244, 1
282, 1252, 1
283, 1260, 4
284, 1268, 0
285, 1276, 1
286, 1284, 0
287, 1292, 0
288, 1300, 1
289, 1308, 0
290, 1316, 6
291, 1324, 1
292, 1332, 0
293, 1340, 0
294, 1348, 1
295, 1356, 1
296, 1364, 1
297, 1372, 1
298, 1380, 1
299, 1388, 1
300, 1396, 0
