# PHA DATA for PSI muX-2019-Nov created by Akira Sato
# Date: 2020-12-23 12:45:54
# Root file: ./data/his28197.root
# Energy cut range (ns): 130.0 - 141.0
# PHA data format: binID, energy(keV) at the bin center, content
1, -996, 5
2, -988, 1
3, -980, 3
4, -972, 3
5, -964, 3
6, -956, 4
7, -948, 3
8, -940, 3
9, -932, 2
10, -924, 0
11, -916, 4
12, -908, 3
13, -900, 2
14, -892, 2
15, -884, 2
16, -876, 2
17, -868, 4
18, -860, 2
19, -852, 2
20, -844, 2
21, -836, 2
22, -828, 1
23, -820, 0
24, -812, 4
25, -804, 3
26, -796, 0
27, -788, 0
28, -780, 1
29, -772, 5
30, -764, 0
31, -756, 2
32, -748, 1
33, -740, 2
34, -732, 4
35, -724, 0
36, -716, 2
37, -708, 4
38, -700, 3
39, -692, 1
40, -684, 0
41, -676, 1
42, -668, 2
43, -660, 1
44, -652, 3
45, -644, 3
46, -636, 3
47, -628, 0
48, -620, 1
49, -612, 2
50, -604, 1
51, -596, 1
52, -588, 0
53, -580, 1
54, -572, 1
55, -564, 1
56, -556, 1
57, -548, 1
58, -540, 1
59, -532, 1
60, -524, 2
61, -516, 4
62, -508, 3
63, -500, 3
64, -492, 3
65, -484, 0
66, -476, 2
67, -468, 1
68, -460, 1
69, -452, 1
70, -444, 3
71, -436, 1
72, -428, 0
73, -420, 1
74, -412, 0
75, -404, 0
76, -396, 4
77, -388, 2
78, -380, 3
79, -372, 5
80, -364, 1
81, -356, 0
82, -348, 1
83, -340, 1
84, -332, 1
85, -324, 0
86, -316, 2
87, -308, 0
88, -300, 0
89, -292, 1
90, -284, 0
91, -276, 2
92, -268, 2
93, -260, 4
94, -252, 5
95, -244, 2
96, -236, 3
97, -228, 3
98, -220, 2
99, -212, 2
100, -204, 2
101, -196, 2
102, -188, 1
103, -180, 2
104, -172, 3
105, -164, 2
106, -156, 3
107, -148, 2
108, -140, 3
109, -132, 4
110, -124, 3
111, -116, 1
112, -108, 0
113, -100, 1
114, -92, 2
115, -84, 2
116, -76, 1
117, -68, 2
118, -60, 2
119, -52, 2
120, -44, 0
121, -36, 3
122, -28, 4
123, -20, 5
124, -12, 5
125, -4, 2
126, 4, 16
127, 12, 26
128, 20, 60
129, 28, 136
130, 36, 398
131, 44, 627
132, 52, 731
133, 60, 839
134, 68, 797
135, 76, 844
136, 84, 908
137, 92, 939
138, 100, 930
139, 108, 909
140, 116, 969
141, 124, 923
142, 132, 878
143, 140, 902
144, 148, 895
145, 156, 808
146, 164, 786
147, 172, 711
148, 180, 736
149, 188, 681
150, 196, 603
151, 204, 626
152, 212, 537
153, 220, 505
154, 228, 479
155, 236, 445
156, 244, 429
157, 252, 359
158, 260, 354
159, 268, 294
160, 276, 307
161, 284, 210
162, 292, 202
163, 300, 177
164, 308, 127
165, 316, 135
166, 324, 107
167, 332, 63
168, 340, 62
169, 348, 52
170, 356, 54
171, 364, 37
172, 372, 46
173, 380, 30
174, 388, 17
175, 396, 19
176, 404, 23
177, 412, 28
178, 420, 24
179, 428, 27
180, 436, 21
181, 444, 27
182, 452, 18
183, 460, 29
184, 468, 23
185, 476, 20
186, 484, 22
187, 492, 26
188, 500, 24
189, 508, 7
190, 516, 28
191, 524, 24
192, 532, 15
193, 540, 15
194, 548, 14
195, 556, 21
196, 564, 12
197, 572, 10
198, 580, 13
199, 588, 13
200, 596, 12
201, 604, 21
202, 612, 22
203, 620, 11
204, 628, 10
205, 636, 12
206, 644, 12
207, 652, 16
208, 660, 11
209, 668, 13
210, 676, 14
211, 684, 12
212, 692, 9
213, 700, 11
214, 708, 13
215, 716, 11
216, 724, 15
217, 732, 15
218, 740, 6
219, 748, 7
220, 756, 12
221, 764, 6
222, 772, 13
223, 780, 8
224, 788, 10
225, 796, 14
226, 804, 11
227, 812, 13
228, 820, 11
229, 828, 2
230, 836, 4
231, 844, 7
232, 852, 5
233, 860, 9
234, 868, 10
235, 876, 14
236, 884, 8
237, 892, 13
238, 900, 7
239, 908, 11
240, 916, 5
241, 924, 9
242, 932, 11
243, 940, 7
244, 948, 8
245, 956, 5
246, 964, 9
247, 972, 6
248, 980, 6
249, 988, 3
250, 996, 2
251, 1004, 5
252, 1012, 2
253, 1020, 11
254, 1028, 4
255, 1036, 7
256, 1044, 7
257, 1052, 6
258, 1060, 11
259, 1068, 7
260, 1076, 8
261, 1084, 7
262, 1092, 6
263, 1100, 4
264, 1108, 4
265, 1116, 7
266, 1124, 10
267, 1132, 14
268, 1140, 6
269, 1148, 5
270, 1156, 5
271, 1164, 7
272, 1172, 2
273, 1180, 12
274, 1188, 9
275, 1196, 4
276, 1204, 10
277, 1212, 9
278, 1220, 6
279, 1228, 7
280, 1236, 5
281, 1244, 6
282, 1252, 13
283, 1260, 4
284, 1268, 7
285, 1276, 10
286, 1284, 8
287, 1292, 5
288, 1300, 6
289, 1308, 5
290, 1316, 2
291, 1324, 5
292, 1332, 5
293, 1340, 7
294, 1348, 2
295, 1356, 5
296, 1364, 9
297, 1372, 7
298, 1380, 9
299, 1388, 3
300, 1396, 1
