# PHA DATA for PSI muX-2019-Nov created by Akira Sato
# Date: 2020-12-23 12:45:51
# Root file: ./data/his28195.root
# Energy cut range (ns): 130.0 - 141.0
# PHA data format: binID, energy(keV) at the bin center, content
1, -996, 3
2, -988, 2
3, -980, 2
4, -972, 1
5, -964, 3
6, -956, 3
7, -948, 1
8, -940, 0
9, -932, 0
10, -924, 2
11, -916, 1
12, -908, 3
13, -900, 0
14, -892, 2
15, -884, 0
16, -876, 3
17, -868, 1
18, -860, 6
19, -852, 2
20, -844, 1
21, -836, 2
22, -828, 3
23, -820, 5
24, -812, 2
25, -804, 5
26, -796, 3
27, -788, 1
28, -780, 0
29, -772, 0
30, -764, 3
31, -756, 0
32, -748, 2
33, -740, 2
34, -732, 1
35, -724, 2
36, -716, 4
37, -708, 2
38, -700, 2
39, -692, 3
40, -684, 0
41, -676, 1
42, -668, 1
43, -660, 2
44, -652, 1
45, -644, 2
46, -636, 2
47, -628, 3
48, -620, 1
49, -612, 0
50, -604, 1
51, -596, 2
52, -588, 0
53, -580, 2
54, -572, 3
55, -564, 1
56, -556, 2
57, -548, 3
58, -540, 2
59, -532, 2
60, -524, 1
61, -516, 1
62, -508, 2
63, -500, 2
64, -492, 1
65, -484, 2
66, -476, 2
67, -468, 4
68, -460, 1
69, -452, 2
70, -444, 1
71, -436, 3
72, -428, 0
73, -420, 4
74, -412, 3
75, -404, 1
76, -396, 2
77, -388, 2
78, -380, 2
79, -372, 7
80, -364, 4
81, -356, 1
82, -348, 2
83, -340, 1
84, -332, 2
85, -324, 1
86, -316, 1
87, -308, 2
88, -300, 1
89, -292, 4
90, -284, 0
91, -276, 0
92, -268, 3
93, -260, 3
94, -252, 1
95, -244, 1
96, -236, 5
97, -228, 5
98, -220, 6
99, -212, 2
100, -204, 3
101, -196, 2
102, -188, 1
103, -180, 2
104, -172, 2
105, -164, 1
106, -156, 1
107, -148, 4
108, -140, 1
109, -132, 1
110, -124, 2
111, -116, 1
112, -108, 3
113, -100, 1
114, -92, 5
115, -84, 1
116, -76, 2
117, -68, 4
118, -60, 2
119, -52, 1
120, -44, 3
121, -36, 2
122, -28, 1
123, -20, 4
124, -12, 2
125, -4, 5
126, 4, 4
127, 12, 3
128, 20, 19
129, 28, 73
130, 36, 148
131, 44, 246
132, 52, 290
133, 60, 323
134, 68, 398
135, 76, 401
136, 84, 431
137, 92, 409
138, 100, 461
139, 108, 493
140, 116, 477
141, 124, 495
142, 132, 450
143, 140, 455
144, 148, 443
145, 156, 398
146, 164, 370
147, 172, 351
148, 180, 352
149, 188, 325
150, 196, 295
151, 204, 285
152, 212, 275
153, 220, 262
154, 228, 246
155, 236, 240
156, 244, 216
157, 252, 226
158, 260, 164
159, 268, 151
160, 276, 142
161, 284, 114
162, 292, 98
163, 300, 95
164, 308, 88
165, 316, 61
166, 324, 55
167, 332, 54
168, 340, 63
169, 348, 41
170, 356, 37
171, 364, 33
172, 372, 32
173, 380, 34
174, 388, 29
175, 396, 29
176, 404, 23
177, 412, 16
178, 420, 36
179, 428, 17
180, 436, 19
181, 444, 24
182, 452, 20
183, 460, 22
184, 468, 19
185, 476, 17
186, 484, 12
187, 492, 16
188, 500, 15
189, 508, 17
190, 516, 12
191, 524, 21
192, 532, 18
193, 540, 8
194, 548, 11
195, 556, 15
196, 564, 19
197, 572, 10
198, 580, 14
199, 588, 15
200, 596, 8
201, 604, 14
202, 612, 12
203, 620, 6
204, 628, 11
205, 636, 13
206, 644, 12
207, 652, 8
208, 660, 10
209, 668, 14
210, 676, 5
211, 684, 9
212, 692, 3
213, 700, 7
214, 708, 12
215, 716, 8
216, 724, 11
217, 732, 8
218, 740, 6
219, 748, 6
220, 756, 10
221, 764, 4
222, 772, 10
223, 780, 9
224, 788, 4
225, 796, 12
226, 804, 6
227, 812, 2
228, 820, 6
229, 828, 2
230, 836, 5
231, 844, 6
232, 852, 1
233, 860, 7
234, 868, 2
235, 876, 5
236, 884, 4
237, 892, 3
238, 900, 7
239, 908, 5
240, 916, 5
241, 924, 4
242, 932, 4
243, 940, 4
244, 948, 5
245, 956, 4
246, 964, 5
247, 972, 7
248, 980, 1
249, 988, 4
250, 996, 4
251, 1004, 5
252, 1012, 2
253, 1020, 3
254, 1028, 5
255, 1036, 8
256, 1044, 3
257, 1052, 4
258, 1060, 3
259, 1068, 8
260, 1076, 2
261, 1084, 5
262, 1092, 4
263, 1100, 3
264, 1108, 5
265, 1116, 5
266, 1124, 3
267, 1132, 7
268, 1140, 6
269, 1148, 4
270, 1156, 3
271, 1164, 5
272, 1172, 2
273, 1180, 10
274, 1188, 2
275, 1196, 6
276, 1204, 2
277, 1212, 4
278, 1220, 3
279, 1228, 2
280, 1236, 4
281, 1244, 3
282, 1252, 1
283, 1260, 3
284, 1268, 6
285, 1276, 0
286, 1284, 3
287, 1292, 5
288, 1300, 5
289, 1308, 4
290, 1316, 6
291, 1324, 3
292, 1332, 3
293, 1340, 2
294, 1348, 0
295, 1356, 2
296, 1364, 4
297, 1372, 4
298, 1380, 5
299, 1388, 5
300, 1396, 3
