# PHA DATA for PSI muX-2019-Nov created by Akira Sato
# Date: 2020-12-23 12:45:52
# Root file: ./data/his28196.root
# Energy cut range (ns): 130.0 - 141.0
# PHA data format: binID, energy(keV) at the bin center, content
1, -996, 1
2, -988, 0
3, -980, 1
4, -972, 0
5, -964, 0
6, -956, 0
7, -948, 0
8, -940, 0
9, -932, 0
10, -924, 0
11, -916, 0
12, -908, 0
13, -900, 0
14, -892, 0
15, -884, 0
16, -876, 0
17, -868, 0
18, -860, 0
19, -852, 0
20, -844, 0
21, -836, 0
22, -828, 0
23, -820, 0
24, -812, 0
25, -804, 0
26, -796, 0
27, -788, 0
28, -780, 0
29, -772, 0
30, -764, 0
31, -756, 0
32, -748, 0
33, -740, 0
34, -732, 0
35, -724, 0
36, -716, 0
37, -708, 0
38, -700, 0
39, -692, 0
40, -684, 1
41, -676, 0
42, -668, 0
43, -660, 0
44, -652, 1
45, -644, 0
46, -636, 0
47, -628, 1
48, -620, 0
49, -612, 0
50, -604, 0
51, -596, 0
52, -588, 0
53, -580, 0
54, -572, 0
55, -564, 0
56, -556, 0
57, -548, 0
58, -540, 0
59, -532, 0
60, -524, 0
61, -516, 1
62, -508, 0
63, -500, 0
64, -492, 1
65, -484, 0
66, -476, 0
67, -468, 0
68, -460, 0
69, -452, 0
70, -444, 0
71, -436, 0
72, -428, 0
73, -420, 0
74, -412, 0
75, -404, 0
76, -396, 0
77, -388, 1
78, -380, 0
79, -372, 0
80, -364, 0
81, -356, 0
82, -348, 0
83, -340, 0
84, -332, 0
85, -324, 0
86, -316, 0
87, -308, 0
88, -300, 0
89, -292, 1
90, -284, 1
91, -276, 0
92, -268, 2
93, -260, 0
94, -252, 0
95, -244, 0
96, -236, 0
97, -228, 0
98, -220, 1
99, -212, 0
100, -204, 0
101, -196, 0
102, -188, 0
103, -180, 0
104, -172, 0
105, -164, 0
106, -156, 0
107, -148, 0
108, -140, 0
109, -132, 1
110, -124, 0
111, -116, 1
112, -108, 0
113, -100, 0
114, -92, 0
115, -84, 0
116, -76, 1
117, -68, 0
118, -60, 0
119, -52, 0
120, -44, 0
121, -36, 0
122, -28, 0
123, -20, 0
124, -12, 0
125, -4, 0
126, 4, 0
127, 12, 0
128, 20, 8
129, 28, 11
130, 36, 13
131, 44, 15
132, 52, 16
133, 60, 36
134, 68, 48
135, 76, 60
136, 84, 63
137, 92, 80
138, 100, 76
139, 108, 53
140, 116, 50
141, 124, 57
142, 132, 35
143, 140, 33
144, 148, 37
145, 156, 30
146, 164, 21
147, 172, 17
148, 180, 21
149, 188, 24
150, 196, 11
151, 204, 7
152, 212, 7
153, 220, 2
154, 228, 3
155, 236, 1
156, 244, 4
157, 252, 3
158, 260, 5
159, 268, 2
160, 276, 2
161, 284, 1
162, 292, 2
163, 300, 0
164, 308, 4
165, 316, 4
166, 324, 3
167, 332, 3
168, 340, 2
169, 348, 3
170, 356, 1
171, 364, 1
172, 372, 1
173, 380, 1
174, 388, 0
175, 396, 0
176, 404, 2
177, 412, 0
178, 420, 0
179, 428, 1
180, 436, 2
181, 444, 1
182, 452, 3
183, 460, 4
184, 468, 1
185, 476, 1
186, 484, 1
187, 492, 3
188, 500, 2
189, 508, 1
190, 516, 1
191, 524, 2
192, 532, 0
193, 540, 3
194, 548, 0
195, 556, 0
196, 564, 1
197, 572, 1
198, 580, 4
199, 588, 0
200, 596, 0
201, 604, 0
202, 612, 1
203, 620, 1
204, 628, 1
205, 636, 0
206, 644, 0
207, 652, 0
208, 660, 1
209, 668, 0
210, 676, 1
211, 684, 1
212, 692, 0
213, 700, 0
214, 708, 2
215, 716, 0
216, 724, 0
217, 732, 0
218, 740, 0
219, 748, 0
220, 756, 2
221, 764, 1
222, 772, 1
223, 780, 0
224, 788, 0
225, 796, 0
226, 804, 0
227, 812, 1
228, 820, 0
229, 828, 1
230, 836, 0
231, 844, 1
232, 852, 2
233, 860, 0
234, 868, 1
235, 876, 0
236, 884, 0
237, 892, 1
238, 900, 0
239, 908, 1
240, 916, 0
241, 924, 0
242, 932, 0
243, 940, 0
244, 948, 1
245, 956, 0
246, 964, 0
247, 972, 0
248, 980, 0
249, 988, 0
250, 996, 1
251, 1004, 0
252, 1012, 0
253, 1020, 1
254, 1028, 1
255, 1036, 0
256, 1044, 0
257, 1052, 0
258, 1060, 0
259, 1068, 0
260, 1076, 0
261, 1084, 0
262, 1092, 0
263, 1100, 0
264, 1108, 1
265, 1116, 0
266, 1124, 0
267, 1132, 1
268, 1140, 0
269, 1148, 1
270, 1156, 1
271, 1164, 0
272, 1172, 0
273, 1180, 0
274, 1188, 0
275, 1196, 0
276, 1204, 0
277, 1212, 0
278, 1220, 0
279, 1228, 0
280, 1236, 1
281, 1244, 1
282, 1252, 1
283, 1260, 0
284, 1268, 0
285, 1276, 0
286, 1284, 1
287, 1292, 0
288, 1300, 1
289, 1308, 2
290, 1316, 0
291, 1324, 0
292, 1332, 0
293, 1340, 0
294, 1348, 0
295, 1356, 0
296, 1364, 2
297, 1372, 0
298, 1380, 0
299, 1388, 1
300, 1396, 1
