# PHA DATA for PSI muX-2019-Nov created by Akira Sato
# Date: 2020-12-23 12:45:43
# Root file: ./data/his28190.root
# Energy cut range (ns): 130.0 - 141.0
# PHA data format: binID, energy(keV) at the bin center, content
1, -996, 3
2, -988, 2
3, -980, 1
4, -972, 2
5, -964, 2
6, -956, 0
7, -948, 2
8, -940, 2
9, -932, 2
10, -924, 1
11, -916, 2
12, -908, 1
13, -900, 0
14, -892, 1
15, -884, 1
16, -876, 1
17, -868, 1
18, -860, 0
19, -852, 3
20, -844, 1
21, -836, 2
22, -828, 3
23, -820, 1
24, -812, 2
25, -804, 3
26, -796, 1
27, -788, 0
28, -780, 1
29, -772, 1
30, -764, 1
31, -756, 3
32, -748, 0
33, -740, 2
34, -732, 1
35, -724, 2
36, -716, 1
37, -708, 0
38, -700, 2
39, -692, 2
40, -684, 3
41, -676, 0
42, -668, 0
43, -660, 1
44, -652, 1
45, -644, 2
46, -636, 2
47, -628, 3
48, -620, 2
49, -612, 1
50, -604, 0
51, -596, 3
52, -588, 0
53, -580, 1
54, -572, 1
55, -564, 1
56, -556, 2
57, -548, 1
58, -540, 0
59, -532, 1
60, -524, 1
61, -516, 1
62, -508, 0
63, -500, 2
64, -492, 1
65, -484, 0
66, -476, 0
67, -468, 2
68, -460, 1
69, -452, 1
70, -444, 1
71, -436, 2
72, -428, 3
73, -420, 3
74, -412, 0
75, -404, 1
76, -396, 1
77, -388, 3
78, -380, 0
79, -372, 0
80, -364, 0
81, -356, 3
82, -348, 0
83, -340, 1
84, -332, 1
85, -324, 1
86, -316, 1
87, -308, 0
88, -300, 0
89, -292, 1
90, -284, 1
91, -276, 1
92, -268, 2
93, -260, 1
94, -252, 2
95, -244, 0
96, -236, 0
97, -228, 1
98, -220, 0
99, -212, 1
100, -204, 0
101, -196, 1
102, -188, 1
103, -180, 1
104, -172, 4
105, -164, 0
106, -156, 0
107, -148, 1
108, -140, 0
109, -132, 4
110, -124, 0
111, -116, 1
112, -108, 3
113, -100, 1
114, -92, 0
115, -84, 0
116, -76, 1
117, -68, 2
118, -60, 2
119, -52, 2
120, -44, 0
121, -36, 2
122, -28, 0
123, -20, 0
124, -12, 0
125, -4, 0
126, 4, 0
127, 12, 2
128, 20, 30
129, 28, 200
130, 36, 388
131, 44, 580
132, 52, 706
133, 60, 716
134, 68, 698
135, 76, 671
136, 84, 523
137, 92, 423
138, 100, 387
139, 108, 300
140, 116, 265
141, 124, 273
142, 132, 206
143, 140, 176
144, 148, 125
145, 156, 80
146, 164, 55
147, 172, 55
148, 180, 39
149, 188, 30
150, 196, 23
151, 204, 26
152, 212, 33
153, 220, 29
154, 228, 18
155, 236, 26
156, 244, 20
157, 252, 29
158, 260, 24
159, 268, 22
160, 276, 14
161, 284, 20
162, 292, 26
163, 300, 17
164, 308, 17
165, 316, 12
166, 324, 22
167, 332, 15
168, 340, 16
169, 348, 14
170, 356, 16
171, 364, 8
172, 372, 10
173, 380, 14
174, 388, 20
175, 396, 15
176, 404, 8
177, 412, 14
178, 420, 12
179, 428, 12
180, 436, 12
181, 444, 12
182, 452, 12
183, 460, 11
184, 468, 8
185, 476, 10
186, 484, 7
187, 492, 14
188, 500, 9
189, 508, 6
190, 516, 12
191, 524, 10
192, 532, 7
193, 540, 7
194, 548, 1
195, 556, 8
196, 564, 2
197, 572, 5
198, 580, 2
199, 588, 5
200, 596, 5
201, 604, 7
202, 612, 6
203, 620, 5
204, 628, 9
205, 636, 4
206, 644, 4
207, 652, 2
208, 660, 9
209, 668, 4
210, 676, 6
211, 684, 3
212, 692, 4
213, 700, 5
214, 708, 7
215, 716, 5
216, 724, 3
217, 732, 3
218, 740, 2
219, 748, 4
220, 756, 4
221, 764, 6
222, 772, 6
223, 780, 1
224, 788, 4
225, 796, 2
226, 804, 5
227, 812, 2
228, 820, 2
229, 828, 4
230, 836, 2
231, 844, 3
232, 852, 6
233, 860, 2
234, 868, 3
235, 876, 2
236, 884, 2
237, 892, 6
238, 900, 2
239, 908, 2
240, 916, 1
241, 924, 1
242, 932, 6
243, 940, 4
244, 948, 2
245, 956, 4
246, 964, 1
247, 972, 2
248, 980, 5
249, 988, 5
250, 996, 5
251, 1004, 3
252, 1012, 2
253, 1020, 1
254, 1028, 2
255, 1036, 4
256, 1044, 3
257, 1052, 0
258, 1060, 4
259, 1068, 2
260, 1076, 3
261, 1084, 3
262, 1092, 1
263, 1100, 3
264, 1108, 2
265, 1116, 1
266, 1124, 1
267, 1132, 2
268, 1140, 2
269, 1148, 1
270, 1156, 1
271, 1164, 1
272, 1172, 3
273, 1180, 1
274, 1188, 3
275, 1196, 1
276, 1204, 2
277, 1212, 4
278, 1220, 1
279, 1228, 4
280, 1236, 3
281, 1244, 2
282, 1252, 4
283, 1260, 1
284, 1268, 1
285, 1276, 0
286, 1284, 4
287, 1292, 2
288, 1300, 3
289, 1308, 1
290, 1316, 3
291, 1324, 4
292, 1332, 0
293, 1340, 2
294, 1348, 0
295, 1356, 3
296, 1364, 4
297, 1372, 2
298, 1380, 2
299, 1388, 1
300, 1396, 1
