# PHA DATA for PSI muX-2019-Nov created by Akira Sato
# Date: 2020-12-23 12:45:45
# Root file: ./data/his28191.root
# Energy cut range (ns): 130.0 - 141.0
# PHA data format: binID, energy(keV) at the bin center, content
1, -996, 1
2, -988, 0
3, -980, 3
4, -972, 0
5, -964, 0
6, -956, 1
7, -948, 2
8, -940, 2
9, -932, 1
10, -924, 0
11, -916, 0
12, -908, 1
13, -900, 1
14, -892, 0
15, -884, 0
16, -876, 5
17, -868, 2
18, -860, 2
19, -852, 1
20, -844, 0
21, -836, 0
22, -828, 0
23, -820, 0
24, -812, 0
25, -804, 1
26, -796, 3
27, -788, 4
28, -780, 2
29, -772, 2
30, -764, 1
31, -756, 0
32, -748, 0
33, -740, 2
34, -732, 1
35, -724, 1
36, -716, 2
37, -708, 1
38, -700, 1
39, -692, 2
40, -684, 1
41, -676, 1
42, -668, 2
43, -660, 1
44, -652, 1
45, -644, 0
46, -636, 2
47, -628, 0
48, -620, 1
49, -612, 1
50, -604, 0
51, -596, 3
52, -588, 1
53, -580, 1
54, -572, 2
55, -564, 0
56, -556, 0
57, -548, 1
58, -540, 1
59, -532, 1
60, -524, 0
61, -516, 0
62, -508, 1
63, -500, 1
64, -492, 1
65, -484, 0
66, -476, 1
67, -468, 0
68, -460, 0
69, -452, 1
70, -444, 3
71, -436, 1
72, -428, 2
73, -420, 1
74, -412, 1
75, -404, 0
76, -396, 1
77, -388, 2
78, -380, 1
79, -372, 1
80, -364, 1
81, -356, 0
82, -348, 3
83, -340, 1
84, -332, 1
85, -324, 1
86, -316, 1
87, -308, 0
88, -300, 0
89, -292, 2
90, -284, 1
91, -276, 3
92, -268, 2
93, -260, 1
94, -252, 0
95, -244, 1
96, -236, 0
97, -228, 4
98, -220, 0
99, -212, 0
100, -204, 0
101, -196, 1
102, -188, 0
103, -180, 0
104, -172, 1
105, -164, 0
106, -156, 0
107, -148, 1
108, -140, 2
109, -132, 1
110, -124, 1
111, -116, 2
112, -108, 0
113, -100, 2
114, -92, 1
115, -84, 0
116, -76, 0
117, -68, 3
118, -60, 2
119, -52, 0
120, -44, 0
121, -36, 0
122, -28, 1
123, -20, 4
124, -12, 0
125, -4, 0
126, 4, 0
127, 12, 3
128, 20, 46
129, 28, 214
130, 36, 415
131, 44, 574
132, 52, 722
133, 60, 730
134, 68, 655
135, 76, 638
136, 84, 528
137, 92, 461
138, 100, 357
139, 108, 324
140, 116, 269
141, 124, 223
142, 132, 200
143, 140, 171
144, 148, 107
145, 156, 101
146, 164, 58
147, 172, 41
148, 180, 43
149, 188, 24
150, 196, 23
151, 204, 27
152, 212, 22
153, 220, 25
154, 228, 23
155, 236, 37
156, 244, 20
157, 252, 25
158, 260, 22
159, 268, 9
160, 276, 13
161, 284, 16
162, 292, 20
163, 300, 16
164, 308, 17
165, 316, 10
166, 324, 9
167, 332, 14
168, 340, 16
169, 348, 17
170, 356, 16
171, 364, 14
172, 372, 10
173, 380, 4
174, 388, 9
175, 396, 10
176, 404, 11
177, 412, 15
178, 420, 18
179, 428, 11
180, 436, 12
181, 444, 11
182, 452, 12
183, 460, 15
184, 468, 10
185, 476, 10
186, 484, 9
187, 492, 5
188, 500, 9
189, 508, 8
190, 516, 8
191, 524, 10
192, 532, 9
193, 540, 6
194, 548, 6
195, 556, 4
196, 564, 7
197, 572, 4
198, 580, 12
199, 588, 5
200, 596, 7
201, 604, 5
202, 612, 7
203, 620, 3
204, 628, 5
205, 636, 4
206, 644, 7
207, 652, 5
208, 660, 4
209, 668, 6
210, 676, 7
211, 684, 6
212, 692, 6
213, 700, 0
214, 708, 6
215, 716, 6
216, 724, 7
217, 732, 5
218, 740, 3
219, 748, 2
220, 756, 4
221, 764, 2
222, 772, 6
223, 780, 4
224, 788, 2
225, 796, 3
226, 804, 4
227, 812, 3
228, 820, 5
229, 828, 5
230, 836, 7
231, 844, 3
232, 852, 0
233, 860, 3
234, 868, 1
235, 876, 2
236, 884, 0
237, 892, 1
238, 900, 2
239, 908, 1
240, 916, 4
241, 924, 3
242, 932, 2
243, 940, 2
244, 948, 6
245, 956, 1
246, 964, 6
247, 972, 1
248, 980, 0
249, 988, 3
250, 996, 0
251, 1004, 3
252, 1012, 5
253, 1020, 5
254, 1028, 2
255, 1036, 2
256, 1044, 1
257, 1052, 2
258, 1060, 2
259, 1068, 2
260, 1076, 2
261, 1084, 4
262, 1092, 3
263, 1100, 1
264, 1108, 1
265, 1116, 3
266, 1124, 1
267, 1132, 3
268, 1140, 5
269, 1148, 3
270, 1156, 1
271, 1164, 2
272, 1172, 1
273, 1180, 4
274, 1188, 2
275, 1196, 0
276, 1204, 1
277, 1212, 2
278, 1220, 4
279, 1228, 2
280, 1236, 0
281, 1244, 3
282, 1252, 5
283, 1260, 2
284, 1268, 4
285, 1276, 1
286, 1284, 1
287, 1292, 4
288, 1300, 2
289, 1308, 6
290, 1316, 2
291, 1324, 2
292, 1332, 2
293, 1340, 5
294, 1348, 2
295, 1356, 5
296, 1364, 1
297, 1372, 3
298, 1380, 0
299, 1388, 3
300, 1396, 5
