# PHA DATA for PSI muX-2019-Nov created by Akira Sato
# Date: 2020-12-23 12:45:46
# Root file: ./data/his28192.root
# Energy cut range (ns): 130.0 - 141.0
# PHA data format: binID, energy(keV) at the bin center, content
1, -996, 0
2, -988, 0
3, -980, 0
4, -972, 0
5, -964, 3
6, -956, 2
7, -948, 2
8, -940, 1
9, -932, 1
10, -924, 0
11, -916, 0
12, -908, 1
13, -900, 0
14, -892, 1
15, -884, 0
16, -876, 1
17, -868, 1
18, -860, 1
19, -852, 0
20, -844, 2
21, -836, 0
22, -828, 2
23, -820, 0
24, -812, 0
25, -804, 2
26, -796, 2
27, -788, 1
28, -780, 2
29, -772, 2
30, -764, 3
31, -756, 0
32, -748, 1
33, -740, 4
34, -732, 1
35, -724, 2
36, -716, 1
37, -708, 1
38, -700, 0
39, -692, 1
40, -684, 1
41, -676, 1
42, -668, 2
43, -660, 0
44, -652, 2
45, -644, 2
46, -636, 4
47, -628, 0
48, -620, 1
49, -612, 0
50, -604, 0
51, -596, 1
52, -588, 1
53, -580, 1
54, -572, 0
55, -564, 2
56, -556, 1
57, -548, 0
58, -540, 2
59, -532, 0
60, -524, 0
61, -516, 0
62, -508, 1
63, -500, 1
64, -492, 3
65, -484, 2
66, -476, 2
67, -468, 2
68, -460, 2
69, -452, 0
70, -444, 1
71, -436, 1
72, -428, 0
73, -420, 1
74, -412, 1
75, -404, 1
76, -396, 3
77, -388, 1
78, -380, 1
79, -372, 1
80, -364, 2
81, -356, 0
82, -348, 2
83, -340, 2
84, -332, 0
85, -324, 1
86, -316, 1
87, -308, 2
88, -300, 0
89, -292, 3
90, -284, 0
91, -276, 1
92, -268, 1
93, -260, 3
94, -252, 1
95, -244, 1
96, -236, 0
97, -228, 1
98, -220, 1
99, -212, 0
100, -204, 1
101, -196, 1
102, -188, 1
103, -180, 1
104, -172, 1
105, -164, 1
106, -156, 0
107, -148, 2
108, -140, 1
109, -132, 1
110, -124, 2
111, -116, 1
112, -108, 0
113, -100, 0
114, -92, 1
115, -84, 2
116, -76, 2
117, -68, 3
118, -60, 1
119, -52, 0
120, -44, 1
121, -36, 0
122, -28, 0
123, -20, 0
124, -12, 0
125, -4, 0
126, 4, 2
127, 12, 4
128, 20, 26
129, 28, 178
130, 36, 375
131, 44, 546
132, 52, 657
133, 60, 728
134, 68, 671
135, 76, 606
136, 84, 488
137, 92, 440
138, 100, 373
139, 108, 296
140, 116, 269
141, 124, 200
142, 132, 213
143, 140, 150
144, 148, 119
145, 156, 84
146, 164, 58
147, 172, 38
148, 180, 31
149, 188, 27
150, 196, 28
151, 204, 23
152, 212, 25
153, 220, 22
154, 228, 24
155, 236, 19
156, 244, 19
157, 252, 14
158, 260, 27
159, 268, 16
160, 276, 17
161, 284, 20
162, 292, 8
163, 300, 23
164, 308, 14
165, 316, 16
166, 324, 13
167, 332, 15
168, 340, 12
169, 348, 17
170, 356, 11
171, 364, 15
172, 372, 21
173, 380, 14
174, 388, 8
175, 396, 10
176, 404, 13
177, 412, 9
178, 420, 12
179, 428, 11
180, 436, 7
181, 444, 12
182, 452, 6
183, 460, 10
184, 468, 5
185, 476, 3
186, 484, 10
187, 492, 9
188, 500, 7
189, 508, 9
190, 516, 10
191, 524, 8
192, 532, 4
193, 540, 6
194, 548, 5
195, 556, 8
196, 564, 8
197, 572, 6
198, 580, 8
199, 588, 5
200, 596, 9
201, 604, 5
202, 612, 10
203, 620, 6
204, 628, 4
205, 636, 0
206, 644, 4
207, 652, 9
208, 660, 7
209, 668, 7
210, 676, 3
211, 684, 3
212, 692, 2
213, 700, 4
214, 708, 4
215, 716, 4
216, 724, 5
217, 732, 2
218, 740, 5
219, 748, 3
220, 756, 9
221, 764, 6
222, 772, 3
223, 780, 3
224, 788, 8
225, 796, 3
226, 804, 1
227, 812, 4
228, 820, 3
229, 828, 4
230, 836, 4
231, 844, 3
232, 852, 1
233, 860, 1
234, 868, 1
235, 876, 3
236, 884, 2
237, 892, 3
238, 900, 5
239, 908, 2
240, 916, 3
241, 924, 2
242, 932, 3
243, 940, 3
244, 948, 2
245, 956, 1
246, 964, 1
247, 972, 0
248, 980, 1
249, 988, 2
250, 996, 3
251, 1004, 4
252, 1012, 1
253, 1020, 1
254, 1028, 4
255, 1036, 3
256, 1044, 4
257, 1052, 3
258, 1060, 3
259, 1068, 4
260, 1076, 4
261, 1084, 3
262, 1092, 1
263, 1100, 3
264, 1108, 3
265, 1116, 2
266, 1124, 1
267, 1132, 0
268, 1140, 0
269, 1148, 6
270, 1156, 2
271, 1164, 3
272, 1172, 2
273, 1180, 0
274, 1188, 2
275, 1196, 1
276, 1204, 2
277, 1212, 5
278, 1220, 3
279, 1228, 0
280, 1236, 1
281, 1244, 4
282, 1252, 4
283, 1260, 2
284, 1268, 0
285, 1276, 2
286, 1284, 0
287, 1292, 4
288, 1300, 5
289, 1308, 2
290, 1316, 1
291, 1324, 0
292, 1332, 1
293, 1340, 3
294, 1348, 0
295, 1356, 2
296, 1364, 0
297, 1372, 2
298, 1380, 2
299, 1388, 1
300, 1396, 3
