# PHA DATA for PSI muX-2019-Nov created by Akira Sato
# Date: 2020-12-23 12:45:41
# Root file: ./data/his28189.root
# Energy cut range (ns): 130.0 - 141.0
# PHA data format: binID, energy(keV) at the bin center, content
1, -996, 1
2, -988, 0
3, -980, 0
4, -972, 1
5, -964, 1
6, -956, 0
7, -948, 1
8, -940, 2
9, -932, 0
10, -924, 2
11, -916, 1
12, -908, 0
13, -900, 0
14, -892, 1
15, -884, 2
16, -876, 0
17, -868, 0
18, -860, 2
19, -852, 0
20, -844, 2
21, -836, 1
22, -828, 1
23, -820, 1
24, -812, 1
25, -804, 1
26, -796, 0
27, -788, 0
28, -780, 0
29, -772, 0
30, -764, 1
31, -756, 1
32, -748, 1
33, -740, 0
34, -732, 0
35, -724, 0
36, -716, 2
37, -708, 1
38, -700, 0
39, -692, 0
40, -684, 0
41, -676, 0
42, -668, 2
43, -660, 0
44, -652, 2
45, -644, 0
46, -636, 1
47, -628, 1
48, -620, 0
49, -612, 1
50, -604, 2
51, -596, 0
52, -588, 2
53, -580, 0
54, -572, 1
55, -564, 1
56, -556, 1
57, -548, 2
58, -540, 2
59, -532, 1
60, -524, 0
61, -516, 0
62, -508, 1
63, -500, 0
64, -492, 0
65, -484, 4
66, -476, 0
67, -468, 1
68, -460, 2
69, -452, 1
70, -444, 0
71, -436, 3
72, -428, 0
73, -420, 1
74, -412, 0
75, -404, 1
76, -396, 0
77, -388, 0
78, -380, 0
79, -372, 2
80, -364, 1
81, -356, 1
82, -348, 0
83, -340, 0
84, -332, 2
85, -324, 0
86, -316, 0
87, -308, 0
88, -300, 0
89, -292, 1
90, -284, 1
91, -276, 5
92, -268, 1
93, -260, 1
94, -252, 0
95, -244, 1
96, -236, 0
97, -228, 1
98, -220, 0
99, -212, 1
100, -204, 0
101, -196, 1
102, -188, 1
103, -180, 0
104, -172, 4
105, -164, 2
106, -156, 0
107, -148, 1
108, -140, 3
109, -132, 1
110, -124, 0
111, -116, 0
112, -108, 1
113, -100, 1
114, -92, 0
115, -84, 2
116, -76, 0
117, -68, 1
118, -60, 1
119, -52, 1
120, -44, 3
121, -36, 0
122, -28, 0
123, -20, 2
124, -12, 0
125, -4, 0
126, 4, 0
127, 12, 3
128, 20, 31
129, 28, 178
130, 36, 375
131, 44, 521
132, 52, 689
133, 60, 708
134, 68, 643
135, 76, 561
136, 84, 498
137, 92, 402
138, 100, 359
139, 108, 272
140, 116, 266
141, 124, 243
142, 132, 196
143, 140, 140
144, 148, 108
145, 156, 74
146, 164, 61
147, 172, 46
148, 180, 47
149, 188, 26
150, 196, 29
151, 204, 30
152, 212, 23
153, 220, 20
154, 228, 18
155, 236, 22
156, 244, 13
157, 252, 20
158, 260, 11
159, 268, 8
160, 276, 19
161, 284, 12
162, 292, 14
163, 300, 15
164, 308, 27
165, 316, 16
166, 324, 14
167, 332, 16
168, 340, 17
169, 348, 10
170, 356, 14
171, 364, 8
172, 372, 19
173, 380, 14
174, 388, 12
175, 396, 16
176, 404, 9
177, 412, 11
178, 420, 10
179, 428, 11
180, 436, 6
181, 444, 9
182, 452, 10
183, 460, 7
184, 468, 12
185, 476, 7
186, 484, 12
187, 492, 4
188, 500, 7
189, 508, 7
190, 516, 9
191, 524, 3
192, 532, 9
193, 540, 10
194, 548, 6
195, 556, 9
196, 564, 4
197, 572, 3
198, 580, 6
199, 588, 4
200, 596, 6
201, 604, 6
202, 612, 2
203, 620, 8
204, 628, 3
205, 636, 2
206, 644, 5
207, 652, 6
208, 660, 3
209, 668, 5
210, 676, 7
211, 684, 3
212, 692, 4
213, 700, 6
214, 708, 4
215, 716, 5
216, 724, 3
217, 732, 3
218, 740, 3
219, 748, 2
220, 756, 5
221, 764, 5
222, 772, 4
223, 780, 3
224, 788, 2
225, 796, 2
226, 804, 2
227, 812, 2
228, 820, 2
229, 828, 2
230, 836, 2
231, 844, 3
232, 852, 5
233, 860, 2
234, 868, 3
235, 876, 3
236, 884, 2
237, 892, 1
238, 900, 0
239, 908, 3
240, 916, 1
241, 924, 1
242, 932, 1
243, 940, 6
244, 948, 4
245, 956, 0
246, 964, 0
247, 972, 4
248, 980, 2
249, 988, 5
250, 996, 1
251, 1004, 6
252, 1012, 3
253, 1020, 2
254, 1028, 6
255, 1036, 5
256, 1044, 3
257, 1052, 0
258, 1060, 1
259, 1068, 1
260, 1076, 1
261, 1084, 2
262, 1092, 3
263, 1100, 3
264, 1108, 3
265, 1116, 1
266, 1124, 2
267, 1132, 1
268, 1140, 4
269, 1148, 1
270, 1156, 3
271, 1164, 0
272, 1172, 2
273, 1180, 3
274, 1188, 1
275, 1196, 1
276, 1204, 4
277, 1212, 1
278, 1220, 0
279, 1228, 1
280, 1236, 1
281, 1244, 1
282, 1252, 2
283, 1260, 1
284, 1268, 0
285, 1276, 4
286, 1284, 1
287, 1292, 1
288, 1300, 0
289, 1308, 1
290, 1316, 0
291, 1324, 3
292, 1332, 2
293, 1340, 1
294, 1348, 2
295, 1356, 0
296, 1364, 1
297, 1372, 1
298, 1380, 3
299, 1388, 2
300, 1396, 1
