# PHA DATA for PSI muX-2019-Nov created by Akira Sato
# Date: 2020-12-23 12:45:48
# Root file: ./data/his28193.root
# Energy cut range (ns): 130.0 - 141.0
# PHA data format: binID, energy(keV) at the bin center, content
1, -996, 0
2, -988, 4
3, -980, 2
4, -972, 0
5, -964, 2
6, -956, 1
7, -948, 1
8, -940, 1
9, -932, 0
10, -924, 2
11, -916, 1
12, -908, 2
13, -900, 0
14, -892, 1
15, -884, 0
16, -876, 2
17, -868, 0
18, -860, 1
19, -852, 1
20, -844, 2
21, -836, 0
22, -828, 0
23, -820, 2
24, -812, 0
25, -804, 1
26, -796, 1
27, -788, 1
28, -780, 1
29, -772, 1
30, -764, 2
31, -756, 2
32, -748, 2
33, -740, 4
34, -732, 0
35, -724, 2
36, -716, 0
37, -708, 0
38, -700, 3
39, -692, 0
40, -684, 1
41, -676, 1
42, -668, 2
43, -660, 0
44, -652, 0
45, -644, 1
46, -636, 2
47, -628, 0
48, -620, 1
49, -612, 1
50, -604, 0
51, -596, 0
52, -588, 1
53, -580, 3
54, -572, 0
55, -564, 2
56, -556, 1
57, -548, 0
58, -540, 1
59, -532, 1
60, -524, 0
61, -516, 1
62, -508, 2
63, -500, 3
64, -492, 2
65, -484, 1
66, -476, 1
67, -468, 2
68, -460, 3
69, -452, 1
70, -444, 0
71, -436, 0
72, -428, 2
73, -420, 2
74, -412, 1
75, -404, 0
76, -396, 0
77, -388, 2
78, -380, 1
79, -372, 1
80, -364, 1
81, -356, 0
82, -348, 1
83, -340, 2
84, -332, 2
85, -324, 0
86, -316, 1
87, -308, 0
88, -300, 2
89, -292, 1
90, -284, 1
91, -276, 0
92, -268, 3
93, -260, 1
94, -252, 1
95, -244, 4
96, -236, 1
97, -228, 0
98, -220, 2
99, -212, 0
100, -204, 1
101, -196, 1
102, -188, 2
103, -180, 1
104, -172, 3
105, -164, 1
106, -156, 1
107, -148, 1
108, -140, 3
109, -132, 1
110, -124, 3
111, -116, 1
112, -108, 0
113, -100, 1
114, -92, 2
115, -84, 0
116, -76, 2
117, -68, 1
118, -60, 2
119, -52, 0
120, -44, 3
121, -36, 1
122, -28, 1
123, -20, 1
124, -12, 0
125, -4, 1
126, 4, 1
127, 12, 9
128, 20, 50
129, 28, 200
130, 36, 419
131, 44, 584
132, 52, 639
133, 60, 718
134, 68, 674
135, 76, 603
136, 84, 467
137, 92, 420
138, 100, 340
139, 108, 309
140, 116, 263
141, 124, 215
142, 132, 206
143, 140, 171
144, 148, 117
145, 156, 68
146, 164, 55
147, 172, 45
148, 180, 34
149, 188, 22
150, 196, 30
151, 204, 22
152, 212, 29
153, 220, 24
154, 228, 29
155, 236, 28
156, 244, 20
157, 252, 21
158, 260, 28
159, 268, 30
160, 276, 17
161, 284, 21
162, 292, 17
163, 300, 10
164, 308, 17
165, 316, 17
166, 324, 10
167, 332, 17
168, 340, 16
169, 348, 12
170, 356, 8
171, 364, 11
172, 372, 14
173, 380, 13
174, 388, 8
175, 396, 19
176, 404, 10
177, 412, 10
178, 420, 8
179, 428, 7
180, 436, 9
181, 444, 11
182, 452, 6
183, 460, 11
184, 468, 8
185, 476, 11
186, 484, 3
187, 492, 7
188, 500, 10
189, 508, 4
190, 516, 10
191, 524, 3
192, 532, 12
193, 540, 4
194, 548, 5
195, 556, 6
196, 564, 3
197, 572, 4
198, 580, 11
199, 588, 7
200, 596, 5
201, 604, 4
202, 612, 4
203, 620, 3
204, 628, 7
205, 636, 4
206, 644, 3
207, 652, 2
208, 660, 3
209, 668, 4
210, 676, 2
211, 684, 5
212, 692, 5
213, 700, 4
214, 708, 6
215, 716, 6
216, 724, 5
217, 732, 0
218, 740, 6
219, 748, 6
220, 756, 4
221, 764, 3
222, 772, 6
223, 780, 2
224, 788, 2
225, 796, 4
226, 804, 2
227, 812, 7
228, 820, 3
229, 828, 6
230, 836, 4
231, 844, 3
232, 852, 5
233, 860, 4
234, 868, 1
235, 876, 2
236, 884, 2
237, 892, 4
238, 900, 3
239, 908, 4
240, 916, 6
241, 924, 1
242, 932, 2
243, 940, 4
244, 948, 2
245, 956, 1
246, 964, 2
247, 972, 2
248, 980, 1
249, 988, 2
250, 996, 1
251, 1004, 1
252, 1012, 2
253, 1020, 1
254, 1028, 2
255, 1036, 2
256, 1044, 2
257, 1052, 0
258, 1060, 3
259, 1068, 2
260, 1076, 3
261, 1084, 2
262, 1092, 4
263, 1100, 6
264, 1108, 2
265, 1116, 1
266, 1124, 3
267, 1132, 1
268, 1140, 0
269, 1148, 3
270, 1156, 1
271, 1164, 3
272, 1172, 2
273, 1180, 3
274, 1188, 1
275, 1196, 8
276, 1204, 2
277, 1212, 2
278, 1220, 4
279, 1228, 2
280, 1236, 2
281, 1244, 1
282, 1252, 0
283, 1260, 3
284, 1268, 2
285, 1276, 1
286, 1284, 2
287, 1292, 0
288, 1300, 2
289, 1308, 6
290, 1316, 0
291, 1324, 4
292, 1332, 3
293, 1340, 1
294, 1348, 5
295, 1356, 1
296, 1364, 5
297, 1372, 1
298, 1380, 4
299, 1388, 3
300, 1396, 4
