# PHA DATA for PSI muX-2019-Nov created by Akira Sato
# Date: 2020-12-23 12:45:40
# Root file: ./data/his28188.root
# Energy cut range (ns): 130.0 - 141.0
# PHA data format: binID, energy(keV) at the bin center, content
1, -996, 2
2, -988, 2
3, -980, 0
4, -972, 1
5, -964, 7
6, -956, 3
7, -948, 1
8, -940, 1
9, -932, 2
10, -924, 1
11, -916, 4
12, -908, 1
13, -900, 1
14, -892, 3
15, -884, 2
16, -876, 2
17, -868, 0
18, -860, 3
19, -852, 4
20, -844, 0
21, -836, 1
22, -828, 2
23, -820, 4
24, -812, 3
25, -804, 1
26, -796, 1
27, -788, 3
28, -780, 4
29, -772, 2
30, -764, 2
31, -756, 1
32, -748, 1
33, -740, 2
34, -732, 1
35, -724, 3
36, -716, 2
37, -708, 1
38, -700, 3
39, -692, 1
40, -684, 1
41, -676, 4
42, -668, 1
43, -660, 0
44, -652, 1
45, -644, 0
46, -636, 2
47, -628, 1
48, -620, 2
49, -612, 0
50, -604, 3
51, -596, 1
52, -588, 1
53, -580, 2
54, -572, 3
55, -564, 3
56, -556, 2
57, -548, 3
58, -540, 3
59, -532, 2
60, -524, 2
61, -516, 1
62, -508, 0
63, -500, 3
64, -492, 3
65, -484, 1
66, -476, 2
67, -468, 1
68, -460, 1
69, -452, 3
70, -444, 1
71, -436, 0
72, -428, 2
73, -420, 0
74, -412, 1
75, -404, 2
76, -396, 2
77, -388, 2
78, -380, 2
79, -372, 1
80, -364, 3
81, -356, 1
82, -348, 2
83, -340, 2
84, -332, 4
85, -324, 2
86, -316, 3
87, -308, 2
88, -300, 2
89, -292, 3
90, -284, 0
91, -276, 0
92, -268, 2
93, -260, 0
94, -252, 3
95, -244, 2
96, -236, 1
97, -228, 2
98, -220, 3
99, -212, 0
100, -204, 5
101, -196, 3
102, -188, 2
103, -180, 2
104, -172, 2
105, -164, 4
106, -156, 1
107, -148, 1
108, -140, 2
109, -132, 0
110, -124, 4
111, -116, 2
112, -108, 1
113, -100, 2
114, -92, 0
115, -84, 2
116, -76, 2
117, -68, 5
118, -60, 5
119, -52, 2
120, -44, 3
121, -36, 2
122, -28, 0
123, -20, 3
124, -12, 2
125, -4, 7
126, 4, 9
127, 12, 10
128, 20, 24
129, 28, 62
130, 36, 148
131, 44, 208
132, 52, 307
133, 60, 308
134, 68, 345
135, 76, 375
136, 84, 374
137, 92, 478
138, 100, 449
139, 108, 469
140, 116, 443
141, 124, 464
142, 132, 455
143, 140, 445
144, 148, 433
145, 156, 403
146, 164, 368
147, 172, 350
148, 180, 342
149, 188, 326
150, 196, 302
151, 204, 255
152, 212, 262
153, 220, 245
154, 228, 234
155, 236, 208
156, 244, 222
157, 252, 203
158, 260, 163
159, 268, 142
160, 276, 133
161, 284, 126
162, 292, 84
163, 300, 83
164, 308, 77
165, 316, 59
166, 324, 76
167, 332, 53
168, 340, 48
169, 348, 40
170, 356, 33
171, 364, 25
172, 372, 32
173, 380, 24
174, 388, 32
175, 396, 30
176, 404, 24
177, 412, 23
178, 420, 26
179, 428, 18
180, 436, 19
181, 444, 13
182, 452, 25
183, 460, 29
184, 468, 20
185, 476, 20
186, 484, 27
187, 492, 26
188, 500, 19
189, 508, 26
190, 516, 16
191, 524, 18
192, 532, 16
193, 540, 16
194, 548, 15
195, 556, 15
196, 564, 11
197, 572, 11
198, 580, 19
199, 588, 12
200, 596, 16
201, 604, 10
202, 612, 9
203, 620, 7
204, 628, 11
205, 636, 7
206, 644, 14
207, 652, 15
208, 660, 7
209, 668, 10
210, 676, 6
211, 684, 5
212, 692, 14
213, 700, 10
214, 708, 8
215, 716, 10
216, 724, 8
217, 732, 2
218, 740, 6
219, 748, 7
220, 756, 4
221, 764, 1
222, 772, 6
223, 780, 5
224, 788, 7
225, 796, 4
226, 804, 9
227, 812, 6
228, 820, 5
229, 828, 7
230, 836, 4
231, 844, 6
232, 852, 7
233, 860, 3
234, 868, 6
235, 876, 6
236, 884, 6
237, 892, 3
238, 900, 2
239, 908, 4
240, 916, 5
241, 924, 9
242, 932, 2
243, 940, 4
244, 948, 6
245, 956, 3
246, 964, 5
247, 972, 4
248, 980, 1
249, 988, 3
250, 996, 1
251, 1004, 5
252, 1012, 2
253, 1020, 5
254, 1028, 5
255, 1036, 3
256, 1044, 5
257, 1052, 7
258, 1060, 4
259, 1068, 4
260, 1076, 4
261, 1084, 4
262, 1092, 5
263, 1100, 2
264, 1108, 7
265, 1116, 1
266, 1124, 2
267, 1132, 7
268, 1140, 4
269, 1148, 2
270, 1156, 1
271, 1164, 5
272, 1172, 7
273, 1180, 7
274, 1188, 2
275, 1196, 5
276, 1204, 1
277, 1212, 3
278, 1220, 5
279, 1228, 6
280, 1236, 2
281, 1244, 5
282, 1252, 4
283, 1260, 5
284, 1268, 5
285, 1276, 2
286, 1284, 8
287, 1292, 2
288, 1300, 3
289, 1308, 0
290, 1316, 2
291, 1324, 4
292, 1332, 2
293, 1340, 2
294, 1348, 3
295, 1356, 2
296, 1364, 5
297, 1372, 2
298, 1380, 6
299, 1388, 3
300, 1396, 4
