# PHA DATA for PSI muX-2019-Nov created by Akira Sato
# Date: 2020-12-23 12:45:51
# Root file: ./data/his28195.root
# Energy cut range (ns): 130.0 - 141.0
# PHA data format: binID, energy(keV) at the bin center, content
1, -996, 0
2, -988, 3
3, -980, 1
4, -972, 1
5, -964, 1
6, -956, 1
7, -948, 0
8, -940, 1
9, -932, 2
10, -924, 3
11, -916, 1
12, -908, 1
13, -900, 0
14, -892, 3
15, -884, 3
16, -876, 3
17, -868, 1
18, -860, 3
19, -852, 0
20, -844, 1
21, -836, 2
22, -828, 0
23, -820, 1
24, -812, 0
25, -804, 1
26, -796, 2
27, -788, 2
28, -780, 2
29, -772, 1
30, -764, 1
31, -756, 0
32, -748, 1
33, -740, 2
34, -732, 1
35, -724, 2
36, -716, 0
37, -708, 0
38, -700, 4
39, -692, 0
40, -684, 1
41, -676, 2
42, -668, 2
43, -660, 2
44, -652, 1
45, -644, 0
46, -636, 0
47, -628, 0
48, -620, 1
49, -612, 1
50, -604, 0
51, -596, 1
52, -588, 1
53, -580, 1
54, -572, 0
55, -564, 2
56, -556, 2
57, -548, 3
58, -540, 0
59, -532, 1
60, -524, 0
61, -516, 0
62, -508, 1
63, -500, 1
64, -492, 2
65, -484, 0
66, -476, 2
67, -468, 3
68, -460, 1
69, -452, 1
70, -444, 2
71, -436, 1
72, -428, 0
73, -420, 1
74, -412, 0
75, -404, 3
76, -396, 0
77, -388, 2
78, -380, 1
79, -372, 2
80, -364, 0
81, -356, 1
82, -348, 0
83, -340, 2
84, -332, 1
85, -324, 0
86, -316, 2
87, -308, 2
88, -300, 0
89, -292, 4
90, -284, 0
91, -276, 2
92, -268, 1
93, -260, 2
94, -252, 0
95, -244, 1
96, -236, 2
97, -228, 0
98, -220, 0
99, -212, 4
100, -204, 1
101, -196, 2
102, -188, 0
103, -180, 1
104, -172, 1
105, -164, 0
106, -156, 1
107, -148, 0
108, -140, 2
109, -132, 0
110, -124, 0
111, -116, 1
112, -108, 3
113, -100, 3
114, -92, 0
115, -84, 2
116, -76, 1
117, -68, 3
118, -60, 1
119, -52, 2
120, -44, 1
121, -36, 2
122, -28, 3
123, -20, 0
124, -12, 0
125, -4, 2
126, 4, 0
127, 12, 7
128, 20, 53
129, 28, 171
130, 36, 380
131, 44, 527
132, 52, 662
133, 60, 715
134, 68, 626
135, 76, 623
136, 84, 519
137, 92, 412
138, 100, 393
139, 108, 272
140, 116, 288
141, 124, 222
142, 132, 166
143, 140, 151
144, 148, 107
145, 156, 77
146, 164, 53
147, 172, 43
148, 180, 35
149, 188, 23
150, 196, 28
151, 204, 23
152, 212, 18
153, 220, 27
154, 228, 22
155, 236, 15
156, 244, 27
157, 252, 19
158, 260, 18
159, 268, 22
160, 276, 24
161, 284, 21
162, 292, 21
163, 300, 9
164, 308, 16
165, 316, 10
166, 324, 21
167, 332, 11
168, 340, 16
169, 348, 13
170, 356, 14
171, 364, 10
172, 372, 12
173, 380, 7
174, 388, 15
175, 396, 15
176, 404, 13
177, 412, 15
178, 420, 13
179, 428, 9
180, 436, 13
181, 444, 8
182, 452, 13
183, 460, 7
184, 468, 7
185, 476, 13
186, 484, 5
187, 492, 9
188, 500, 10
189, 508, 5
190, 516, 10
191, 524, 6
192, 532, 7
193, 540, 4
194, 548, 4
195, 556, 5
196, 564, 7
197, 572, 7
198, 580, 4
199, 588, 7
200, 596, 5
201, 604, 4
202, 612, 7
203, 620, 6
204, 628, 5
205, 636, 9
206, 644, 4
207, 652, 8
208, 660, 5
209, 668, 5
210, 676, 3
211, 684, 5
212, 692, 3
213, 700, 5
214, 708, 0
215, 716, 7
216, 724, 2
217, 732, 3
218, 740, 6
219, 748, 1
220, 756, 4
221, 764, 3
222, 772, 3
223, 780, 4
224, 788, 3
225, 796, 3
226, 804, 3
227, 812, 3
228, 820, 6
229, 828, 6
230, 836, 5
231, 844, 5
232, 852, 4
233, 860, 3
234, 868, 1
235, 876, 5
236, 884, 1
237, 892, 4
238, 900, 6
239, 908, 4
240, 916, 1
241, 924, 2
242, 932, 1
243, 940, 1
244, 948, 3
245, 956, 0
246, 964, 2
247, 972, 2
248, 980, 4
249, 988, 2
250, 996, 3
251, 1004, 1
252, 1012, 2
253, 1020, 4
254, 1028, 0
255, 1036, 1
256, 1044, 1
257, 1052, 3
258, 1060, 1
259, 1068, 0
260, 1076, 3
261, 1084, 2
262, 1092, 3
263, 1100, 3
264, 1108, 3
265, 1116, 2
266, 1124, 2
267, 1132, 3
268, 1140, 4
269, 1148, 0
270, 1156, 5
271, 1164, 3
272, 1172, 2
273, 1180, 0
274, 1188, 2
275, 1196, 0
276, 1204, 3
277, 1212, 3
278, 1220, 3
279, 1228, 1
280, 1236, 4
281, 1244, 1
282, 1252, 0
283, 1260, 1
284, 1268, 3
285, 1276, 3
286, 1284, 5
287, 1292, 2
288, 1300, 3
289, 1308, 2
290, 1316, 2
291, 1324, 2
292, 1332, 2
293, 1340, 2
294, 1348, 2
295, 1356, 3
296, 1364, 2
297, 1372, 1
298, 1380, 1
299, 1388, 2
300, 1396, 0
