# PHA DATA for PSI muX-2019-Nov created by Akira Sato
# Date: 2020-12-23 12:45:41
# Root file: ./data/his28189.root
# Energy cut range (ns): 130.0 - 141.0
# PHA data format: binID, energy(keV) at the bin center, content
1, -996, 0
2, -988, 1
3, -980, 1
4, -972, 2
5, -964, 1
6, -956, 1
7, -948, 3
8, -940, 3
9, -932, 0
10, -924, 4
11, -916, 1
12, -908, 0
13, -900, 3
14, -892, 4
15, -884, 2
16, -876, 2
17, -868, 2
18, -860, 1
19, -852, 3
20, -844, 0
21, -836, 0
22, -828, 1
23, -820, 2
24, -812, 0
25, -804, 5
26, -796, 0
27, -788, 3
28, -780, 2
29, -772, 1
30, -764, 2
31, -756, 1
32, -748, 2
33, -740, 0
34, -732, 2
35, -724, 3
36, -716, 3
37, -708, 1
38, -700, 1
39, -692, 2
40, -684, 2
41, -676, 2
42, -668, 0
43, -660, 0
44, -652, 2
45, -644, 1
46, -636, 1
47, -628, 2
48, -620, 3
49, -612, 1
50, -604, 0
51, -596, 0
52, -588, 2
53, -580, 1
54, -572, 0
55, -564, 1
56, -556, 2
57, -548, 5
58, -540, 2
59, -532, 0
60, -524, 0
61, -516, 2
62, -508, 1
63, -500, 5
64, -492, 4
65, -484, 0
66, -476, 3
67, -468, 1
68, -460, 3
69, -452, 0
70, -444, 1
71, -436, 1
72, -428, 2
73, -420, 4
74, -412, 2
75, -404, 1
76, -396, 1
77, -388, 3
78, -380, 1
79, -372, 3
80, -364, 1
81, -356, 0
82, -348, 0
83, -340, 0
84, -332, 1
85, -324, 2
86, -316, 1
87, -308, 1
88, -300, 0
89, -292, 0
90, -284, 0
91, -276, 0
92, -268, 0
93, -260, 1
94, -252, 1
95, -244, 7
96, -236, 2
97, -228, 3
98, -220, 3
99, -212, 1
100, -204, 1
101, -196, 2
102, -188, 4
103, -180, 1
104, -172, 1
105, -164, 2
106, -156, 0
107, -148, 5
108, -140, 1
109, -132, 3
110, -124, 0
111, -116, 2
112, -108, 0
113, -100, 4
114, -92, 3
115, -84, 0
116, -76, 3
117, -68, 1
118, -60, 0
119, -52, 5
120, -44, 1
121, -36, 5
122, -28, 0
123, -20, 0
124, -12, 1
125, -4, 4
126, 4, 4
127, 12, 11
128, 20, 32
129, 28, 82
130, 36, 148
131, 44, 241
132, 52, 282
133, 60, 356
134, 68, 378
135, 76, 396
136, 84, 401
137, 92, 404
138, 100, 422
139, 108, 441
140, 116, 446
141, 124, 458
142, 132, 447
143, 140, 429
144, 148, 393
145, 156, 419
146, 164, 408
147, 172, 352
148, 180, 307
149, 188, 313
150, 196, 300
151, 204, 280
152, 212, 260
153, 220, 240
154, 228, 227
155, 236, 210
156, 244, 185
157, 252, 190
158, 260, 174
159, 268, 153
160, 276, 143
161, 284, 133
162, 292, 114
163, 300, 81
164, 308, 76
165, 316, 69
166, 324, 76
167, 332, 45
168, 340, 37
169, 348, 51
170, 356, 42
171, 364, 32
172, 372, 30
173, 380, 20
174, 388, 25
175, 396, 30
176, 404, 25
177, 412, 26
178, 420, 18
179, 428, 26
180, 436, 22
181, 444, 15
182, 452, 17
183, 460, 21
184, 468, 20
185, 476, 12
186, 484, 20
187, 492, 20
188, 500, 23
189, 508, 14
190, 516, 13
191, 524, 16
192, 532, 16
193, 540, 22
194, 548, 9
195, 556, 13
196, 564, 15
197, 572, 12
198, 580, 10
199, 588, 15
200, 596, 12
201, 604, 9
202, 612, 12
203, 620, 12
204, 628, 7
205, 636, 6
206, 644, 6
207, 652, 8
208, 660, 16
209, 668, 10
210, 676, 10
211, 684, 11
212, 692, 8
213, 700, 10
214, 708, 7
215, 716, 5
216, 724, 10
217, 732, 10
218, 740, 3
219, 748, 8
220, 756, 7
221, 764, 14
222, 772, 9
223, 780, 5
224, 788, 5
225, 796, 7
226, 804, 5
227, 812, 6
228, 820, 4
229, 828, 10
230, 836, 2
231, 844, 3
232, 852, 6
233, 860, 7
234, 868, 7
235, 876, 4
236, 884, 6
237, 892, 4
238, 900, 3
239, 908, 8
240, 916, 4
241, 924, 5
242, 932, 1
243, 940, 7
244, 948, 3
245, 956, 4
246, 964, 3
247, 972, 4
248, 980, 3
249, 988, 3
250, 996, 6
251, 1004, 5
252, 1012, 3
253, 1020, 5
254, 1028, 6
255, 1036, 7
256, 1044, 5
257, 1052, 3
258, 1060, 7
259, 1068, 3
260, 1076, 5
261, 1084, 5
262, 1092, 7
263, 1100, 8
264, 1108, 5
265, 1116, 5
266, 1124, 4
267, 1132, 4
268, 1140, 5
269, 1148, 3
270, 1156, 5
271, 1164, 4
272, 1172, 1
273, 1180, 3
274, 1188, 4
275, 1196, 4
276, 1204, 2
277, 1212, 3
278, 1220, 4
279, 1228, 4
280, 1236, 2
281, 1244, 2
282, 1252, 6
283, 1260, 2
284, 1268, 3
285, 1276, 0
286, 1284, 4
287, 1292, 3
288, 1300, 4
289, 1308, 4
290, 1316, 4
291, 1324, 2
292, 1332, 2
293, 1340, 4
294, 1348, 1
295, 1356, 3
296, 1364, 1
297, 1372, 3
298, 1380, 3
299, 1388, 5
300, 1396, 7
