# PHA DATA for PSI muX-2019-Nov created by Akira Sato
# Date: 2020-12-23 12:45:54
# Root file: ./data/his28197.root
# Energy cut range (ns): 130.0 - 141.0
# PHA data format: binID, energy(keV) at the bin center, content
1, -996, 0
2, -988, 2
3, -980, 2
4, -972, 1
5, -964, 3
6, -956, 2
7, -948, 3
8, -940, 1
9, -932, 3
10, -924, 0
11, -916, 0
12, -908, 2
13, -900, 2
14, -892, 1
15, -884, 1
16, -876, 0
17, -868, 1
18, -860, 2
19, -852, 3
20, -844, 1
21, -836, 3
22, -828, 1
23, -820, 2
24, -812, 0
25, -804, 0
26, -796, 4
27, -788, 1
28, -780, 0
29, -772, 1
30, -764, 3
31, -756, 2
32, -748, 3
33, -740, 3
34, -732, 2
35, -724, 1
36, -716, 4
37, -708, 0
38, -700, 1
39, -692, 4
40, -684, 1
41, -676, 1
42, -668, 1
43, -660, 1
44, -652, 0
45, -644, 1
46, -636, 0
47, -628, 2
48, -620, 2
49, -612, 2
50, -604, 3
51, -596, 1
52, -588, 0
53, -580, 1
54, -572, 1
55, -564, 1
56, -556, 0
57, -548, 2
58, -540, 1
59, -532, 3
60, -524, 0
61, -516, 0
62, -508, 2
63, -500, 3
64, -492, 2
65, -484, 0
66, -476, 2
67, -468, 1
68, -460, 1
69, -452, 2
70, -444, 4
71, -436, 1
72, -428, 1
73, -420, 2
74, -412, 0
75, -404, 0
76, -396, 4
77, -388, 0
78, -380, 2
79, -372, 0
80, -364, 1
81, -356, 1
82, -348, 1
83, -340, 0
84, -332, 1
85, -324, 1
86, -316, 2
87, -308, 2
88, -300, 0
89, -292, 1
90, -284, 0
91, -276, 1
92, -268, 1
93, -260, 0
94, -252, 1
95, -244, 2
96, -236, 2
97, -228, 4
98, -220, 1
99, -212, 1
100, -204, 0
101, -196, 1
102, -188, 1
103, -180, 1
104, -172, 0
105, -164, 1
106, -156, 0
107, -148, 2
108, -140, 0
109, -132, 0
110, -124, 1
111, -116, 1
112, -108, 1
113, -100, 0
114, -92, 4
115, -84, 0
116, -76, 2
117, -68, 0
118, -60, 0
119, -52, 1
120, -44, 2
121, -36, 1
122, -28, 0
123, -20, 1
124, -12, 0
125, -4, 3
126, 4, 0
127, 12, 8
128, 20, 82
129, 28, 296
130, 36, 588
131, 44, 810
132, 52, 1023
133, 60, 1078
134, 68, 1113
135, 76, 956
136, 84, 827
137, 92, 731
138, 100, 577
139, 108, 541
140, 116, 470
141, 124, 371
142, 132, 299
143, 140, 237
144, 148, 189
145, 156, 136
146, 164, 76
147, 172, 42
148, 180, 28
149, 188, 29
150, 196, 23
151, 204, 25
152, 212, 19
153, 220, 25
154, 228, 20
155, 236, 19
156, 244, 13
157, 252, 14
158, 260, 19
159, 268, 21
160, 276, 13
161, 284, 19
162, 292, 14
163, 300, 14
164, 308, 18
165, 316, 11
166, 324, 10
167, 332, 15
168, 340, 10
169, 348, 13
170, 356, 17
171, 364, 17
172, 372, 13
173, 380, 14
174, 388, 10
175, 396, 14
176, 404, 12
177, 412, 12
178, 420, 19
179, 428, 12
180, 436, 14
181, 444, 10
182, 452, 14
183, 460, 10
184, 468, 15
185, 476, 11
186, 484, 3
187, 492, 12
188, 500, 9
189, 508, 6
190, 516, 8
191, 524, 8
192, 532, 2
193, 540, 7
194, 548, 8
195, 556, 6
196, 564, 5
197, 572, 10
198, 580, 5
199, 588, 7
200, 596, 4
201, 604, 5
202, 612, 14
203, 620, 8
204, 628, 10
205, 636, 8
206, 644, 7
207, 652, 8
208, 660, 7
209, 668, 5
210, 676, 4
211, 684, 5
212, 692, 9
213, 700, 12
214, 708, 8
215, 716, 2
216, 724, 6
217, 732, 6
218, 740, 2
219, 748, 7
220, 756, 11
221, 764, 8
222, 772, 2
223, 780, 7
224, 788, 4
225, 796, 11
226, 804, 2
227, 812, 7
228, 820, 5
229, 828, 6
230, 836, 5
231, 844, 6
232, 852, 8
233, 860, 5
234, 868, 9
235, 876, 1
236, 884, 4
237, 892, 1
238, 900, 8
239, 908, 5
240, 916, 5
241, 924, 6
242, 932, 3
243, 940, 1
244, 948, 3
245, 956, 1
246, 964, 11
247, 972, 5
248, 980, 7
249, 988, 4
250, 996, 6
251, 1004, 3
252, 1012, 3
253, 1020, 3
254, 1028, 4
255, 1036, 7
256, 1044, 5
257, 1052, 2
258, 1060, 4
259, 1068, 3
260, 1076, 3
261, 1084, 5
262, 1092, 3
263, 1100, 0
264, 1108, 4
265, 1116, 3
266, 1124, 6
267, 1132, 6
268, 1140, 5
269, 1148, 5
270, 1156, 2
271, 1164, 8
272, 1172, 2
273, 1180, 2
274, 1188, 3
275, 1196, 2
276, 1204, 3
277, 1212, 4
278, 1220, 1
279, 1228, 5
280, 1236, 1
281, 1244, 3
282, 1252, 4
283, 1260, 2
284, 1268, 3
285, 1276, 3
286, 1284, 6
287, 1292, 3
288, 1300, 5
289, 1308, 4
290, 1316, 2
291, 1324, 6
292, 1332, 5
293, 1340, 4
294, 1348, 3
295, 1356, 4
296, 1364, 3
297, 1372, 2
298, 1380, 3
299, 1388, 6
300, 1396, 4
