# PHA DATA for PSI muX-2019-Nov created by Akira Sato
# Date: 2020-12-23 12:45:49
# Root file: ./data/his28194.root
# Energy cut range (ns): 130.0 - 141.0
# PHA data format: binID, energy(keV) at the bin center, content
1, -996, 0
2, -988, 2
3, -980, 4
4, -972, 0
5, -964, 2
6, -956, 0
7, -948, 1
8, -940, 0
9, -932, 3
10, -924, 0
11, -916, 1
12, -908, 1
13, -900, 1
14, -892, 1
15, -884, 3
16, -876, 3
17, -868, 1
18, -860, 2
19, -852, 1
20, -844, 0
21, -836, 1
22, -828, 1
23, -820, 1
24, -812, 1
25, -804, 0
26, -796, 3
27, -788, 2
28, -780, 1
29, -772, 0
30, -764, 2
31, -756, 2
32, -748, 1
33, -740, 1
34, -732, 0
35, -724, 0
36, -716, 0
37, -708, 2
38, -700, 1
39, -692, 1
40, -684, 2
41, -676, 0
42, -668, 1
43, -660, 1
44, -652, 2
45, -644, 1
46, -636, 2
47, -628, 0
48, -620, 2
49, -612, 0
50, -604, 0
51, -596, 0
52, -588, 1
53, -580, 2
54, -572, 1
55, -564, 0
56, -556, 0
57, -548, 3
58, -540, 1
59, -532, 1
60, -524, 1
61, -516, 1
62, -508, 3
63, -500, 1
64, -492, 0
65, -484, 2
66, -476, 1
67, -468, 1
68, -460, 0
69, -452, 1
70, -444, 0
71, -436, 0
72, -428, 0
73, -420, 1
74, -412, 1
75, -404, 0
76, -396, 1
77, -388, 2
78, -380, 1
79, -372, 2
80, -364, 2
81, -356, 0
82, -348, 1
83, -340, 2
84, -332, 1
85, -324, 3
86, -316, 0
87, -308, 1
88, -300, 1
89, -292, 1
90, -284, 1
91, -276, 0
92, -268, 1
93, -260, 0
94, -252, 2
95, -244, 3
96, -236, 0
97, -228, 1
98, -220, 4
99, -212, 0
100, -204, 0
101, -196, 0
102, -188, 3
103, -180, 1
104, -172, 1
105, -164, 0
106, -156, 0
107, -148, 2
108, -140, 2
109, -132, 0
110, -124, 2
111, -116, 1
112, -108, 0
113, -100, 0
114, -92, 0
115, -84, 4
116, -76, 1
117, -68, 0
118, -60, 4
119, -52, 0
120, -44, 1
121, -36, 2
122, -28, 0
123, -20, 1
124, -12, 1
125, -4, 1
126, 4, 0
127, 12, 3
128, 20, 45
129, 28, 162
130, 36, 378
131, 44, 556
132, 52, 698
133, 60, 715
134, 68, 650
135, 76, 610
136, 84, 505
137, 92, 419
138, 100, 364
139, 108, 303
140, 116, 258
141, 124, 218
142, 132, 200
143, 140, 156
144, 148, 110
145, 156, 101
146, 164, 60
147, 172, 48
148, 180, 26
149, 188, 39
150, 196, 32
151, 204, 20
152, 212, 20
153, 220, 24
154, 228, 26
155, 236, 28
156, 244, 24
157, 252, 12
158, 260, 36
159, 268, 18
160, 276, 17
161, 284, 15
162, 292, 18
163, 300, 10
164, 308, 28
165, 316, 14
166, 324, 9
167, 332, 15
168, 340, 9
169, 348, 15
170, 356, 18
171, 364, 9
172, 372, 10
173, 380, 11
174, 388, 14
175, 396, 11
176, 404, 16
177, 412, 13
178, 420, 12
179, 428, 9
180, 436, 13
181, 444, 11
182, 452, 7
183, 460, 8
184, 468, 5
185, 476, 12
186, 484, 7
187, 492, 8
188, 500, 11
189, 508, 4
190, 516, 4
191, 524, 8
192, 532, 3
193, 540, 6
194, 548, 6
195, 556, 4
196, 564, 4
197, 572, 5
198, 580, 5
199, 588, 4
200, 596, 1
201, 604, 8
202, 612, 6
203, 620, 4
204, 628, 4
205, 636, 3
206, 644, 5
207, 652, 8
208, 660, 3
209, 668, 4
210, 676, 2
211, 684, 3
212, 692, 5
213, 700, 8
214, 708, 4
215, 716, 5
216, 724, 3
217, 732, 4
218, 740, 3
219, 748, 4
220, 756, 2
221, 764, 6
222, 772, 5
223, 780, 5
224, 788, 1
225, 796, 3
226, 804, 5
227, 812, 4
228, 820, 4
229, 828, 4
230, 836, 1
231, 844, 5
232, 852, 4
233, 860, 3
234, 868, 2
235, 876, 2
236, 884, 1
237, 892, 5
238, 900, 3
239, 908, 5
240, 916, 3
241, 924, 3
242, 932, 4
243, 940, 1
244, 948, 3
245, 956, 0
246, 964, 2
247, 972, 0
248, 980, 1
249, 988, 0
250, 996, 3
251, 1004, 3
252, 1012, 2
253, 1020, 2
254, 1028, 1
255, 1036, 2
256, 1044, 3
257, 1052, 6
258, 1060, 0
259, 1068, 4
260, 1076, 1
261, 1084, 5
262, 1092, 5
263, 1100, 5
264, 1108, 3
265, 1116, 1
266, 1124, 0
267, 1132, 2
268, 1140, 2
269, 1148, 2
270, 1156, 1
271, 1164, 3
272, 1172, 2
273, 1180, 0
274, 1188, 2
275, 1196, 5
276, 1204, 3
277, 1212, 6
278, 1220, 7
279, 1228, 6
280, 1236, 3
281, 1244, 4
282, 1252, 3
283, 1260, 2
284, 1268, 4
285, 1276, 2
286, 1284, 3
287, 1292, 2
288, 1300, 1
289, 1308, 4
290, 1316, 2
291, 1324, 2
292, 1332, 1
293, 1340, 5
294, 1348, 1
295, 1356, 2
296, 1364, 4
297, 1372, 1
298, 1380, 5
299, 1388, 1
300, 1396, 0
